timestamp_utc,run_id,script,stage,split,experiment_name,dataset_root,train_split,val_dataset_root,val_split,model_name,encoder_name,encoder_weights,pretrained_model_name,img_size,batch_size,epochs,lr,num_workers,seed,augmentation_profile,foreground_crop_prob,foreground_crop_min_scale,foreground_crop_max_scale,aux_negative_root,aux_negative_split,aux_negative_repeat,aux_negative_augmentation_profile,loss_name,pos_weight,tversky_alpha,tversky_beta,tversky_gamma,checkpoint_path,init_checkpoint_path,best_epoch,dataset_size,eval_threshold,postprocess_min_area,postprocess_max_fill_ratio,postprocess_min_aspect_ratio,postprocess_max_components,metric_loss,metric_iou,metric_f1,metric_precision,metric_recall,command
2026-04-27T02:59:03Z,2026-04-27T02:59:03Z_255613,test.py,test,val,deeplabv3plus_b1_val_raw_thr07,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_negbank.pth,,,63,0.7,0,1.0,1.0,0,0.6738077591335963,0.24839954679861428,0.3723299635559439,0.5766223952883766,0.3154449008575212,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --eval-threshold 0.7 --experiment-name deeplabv3plus_b1_val_raw_thr07 --checkpoint-path checkpoints/deeplabv3plus_b1_negbank.pth
2026-04-27T02:59:09Z,2026-04-27T02:59:09Z_255802,test.py,test,val,deeplabv3plus_b1_val_raw_thr08,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_negbank.pth,,,63,0.8,0,1.0,1.0,0,0.6738077591335963,0.23049862566278234,0.3493361222537751,0.6605533058681186,0.2775677939428237,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --eval-threshold 0.8 --experiment-name deeplabv3plus_b1_val_raw_thr08 --checkpoint-path checkpoints/deeplabv3plus_b1_negbank.pth
2026-04-27T02:59:15Z,2026-04-27T02:59:15Z_256000,test.py,test,val,deeplabv3plus_b1_val_raw_thr09,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_negbank.pth,,,63,0.9,0,1.0,1.0,0,0.6738077591335963,0.19855076336501276,0.3067904389265998,0.6955576515386975,0.22153362775435662,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --eval-threshold 0.9 --experiment-name deeplabv3plus_b1_val_raw_thr09 --checkpoint-path checkpoints/deeplabv3plus_b1_negbank.pth
2026-04-27T03:00:37Z,2026-04-27T03:00:37Z_256680,test.py,test,test,deeplabv3plus_b1_holdout_raw_thr050,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_negbank.pth,,,63,0.5,0,1.0,1.0,0,0.6624933367683774,0.28296419079341584,0.4142691105131119,0.581961917498755,0.3766910440865017,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --eval-threshold 0.5 --experiment-name deeplabv3plus_b1_holdout_raw_thr050 --checkpoint-path checkpoints/deeplabv3plus_b1_negbank.pth
2026-04-27T03:08:54Z,2026-04-27T03:08:54Z_258507,test.py,test,test,deeplabv3plus_b1_holdout_deploy,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_negbank.pth,,,63,0.9,20,0.85,1.0,0,0.6624933367683774,0.1995700318752295,0.3122660385328148,0.8020677575989376,0.21302400695856552,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --eval-threshold 0.9 --postprocess-min-area 20 --postprocess-max-fill-ratio 0.85 --experiment-name deeplabv3plus_b1_holdout_deploy --checkpoint-path checkpoints/deeplabv3plus_b1_negbank.pth
2026-04-27T03:15:26Z,2026-04-27T03:15:26Z_260365,train.py,val_best,val,deeplabv3plus_b2_fs05_seed42,UAV_Crack_Segmentation_Kaggle,train_fs05_seed42,,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,4,50,5e-05,0,,baseline,0.0,0.55,1.0,,train,1,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b2_fs05_seed42.pth,checkpoints/deeplabv3plus_plain_360.pth,25,63,0.5,0,1.0,1.0,0,0.6375082551486908,0.311926568784411,0.45016630916368394,0.43895134424406385,0.5579424722800179,train.py --dataset-root UAV_Crack_Segmentation_Kaggle --train-split train_fs05_seed42 --val-split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --init-checkpoint-path checkpoints/deeplabv3plus_plain_360.pth --checkpoint-path checkpoints/deeplabv3plus_b2_fs05_seed42.pth --batch-size 4 --img-size 360 --epochs 50 --lr 5e-5 --augmentation-profile baseline --experiment-name deeplabv3plus_b2_fs05_seed42
2026-04-27T03:23:36Z,2026-04-27T03:23:36Z_262215,train.py,val_best,val,deeplabv3plus_b2_fs05_seed42_pat12,UAV_Crack_Segmentation_Kaggle,train_fs05_seed42,,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,4,50,5e-05,0,,baseline,0.0,0.55,1.0,,train,1,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b2_fs05_seed42_pat12.pth,checkpoints/deeplabv3plus_plain_360.pth,38,63,0.5,0,1.0,1.0,0,0.6204733829649668,0.32389009424618315,0.4656134124786135,0.4461015207426889,0.5647032819097004,train.py --dataset-root UAV_Crack_Segmentation_Kaggle --train-split train_fs05_seed42 --val-split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --init-checkpoint-path checkpoints/deeplabv3plus_plain_360.pth --checkpoint-path checkpoints/deeplabv3plus_b2_fs05_seed42_pat12.pth --batch-size 4 --img-size 360 --epochs 50 --lr 5e-5 --augmentation-profile baseline --early-stopping-patience 12 --experiment-name deeplabv3plus_b2_fs05_seed42_pat12
2026-04-27T03:34:58Z,2026-04-27T03:34:58Z_264687,train.py,val_best,val,deeplabv3plus_b2_fs10_seed42,UAV_Crack_Segmentation_Kaggle,train_fs10_seed42,,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,4,50,5e-05,0,,baseline,0.0,0.55,1.0,,train,1,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b2_fs10_seed42.pth,checkpoints/deeplabv3plus_plain_360.pth,23,63,0.5,0,1.0,1.0,0,0.6068724138396127,0.3410421288202679,0.47866665418185883,0.44341195717690485,0.5941396445508987,train.py --dataset-root UAV_Crack_Segmentation_Kaggle --train-split train_fs10_seed42 --val-split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --init-checkpoint-path checkpoints/deeplabv3plus_plain_360.pth --checkpoint-path checkpoints/deeplabv3plus_b2_fs10_seed42.pth --batch-size 4 --img-size 360 --epochs 50 --lr 5e-5 --augmentation-profile baseline --experiment-name deeplabv3plus_b2_fs10_seed42
2026-04-27T03:37:00Z,2026-04-27T03:37:00Z_265385,test.py,test,test,deeplabv3plus_b2_fs10_seed42_test,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b2_fs10_seed42.pth,,,63,0.5,0,1.0,1.0,0,0.4799185948712485,0.4353848582222348,0.600487594566648,0.5607753462261624,0.6620378645639571,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --experiment-name deeplabv3plus_b2_fs10_seed42_test --checkpoint-path checkpoints/deeplabv3plus_b2_fs10_seed42.pth
2026-04-27T03:47:24Z,2026-04-27T03:47:24Z_267383,train.py,val_best,val,deeplabv3plus_b2_fs20_seed42,UAV_Crack_Segmentation_Kaggle,train_fs20_seed42,,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,4,50,5e-05,0,,baseline,0.0,0.55,1.0,,train,1,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b2_fs20_seed42.pth,checkpoints/deeplabv3plus_plain_360.pth,42,63,0.5,0,1.0,1.0,0,0.4551917834887429,0.45109690938677105,0.6074593719981966,0.5884711581563192,0.6645910929119776,train.py --dataset-root UAV_Crack_Segmentation_Kaggle --train-split train_fs20_seed42 --val-split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --init-checkpoint-path checkpoints/deeplabv3plus_plain_360.pth --checkpoint-path checkpoints/deeplabv3plus_b2_fs20_seed42.pth --batch-size 4 --img-size 360 --epochs 50 --lr 5e-5 --augmentation-profile baseline --experiment-name deeplabv3plus_b2_fs20_seed42
2026-04-27T22:44:28Z,2026-04-27T22:44:28Z_4446,test.py,test,test,deeplabv3plus_b2_fs05_seed42_pat12_test,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b2_fs05_seed42_pat12.pth,,,63,0.5,0,1.0,1.0,0,0.5550365883206564,0.35990586119984824,0.5226053794225057,0.4966953046738155,0.5998307967942859,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --experiment-name deeplabv3plus_b2_fs05_seed42_pat12_test --checkpoint-path checkpoints/deeplabv3plus_b2_fs05_seed42_pat12.pth
2026-04-27T22:44:35Z,2026-04-27T22:44:35Z_4636,test.py,test,test,deeplabv3plus_b2_fs20_seed42_test,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b2_fs20_seed42.pth,,,63,0.5,0,1.0,1.0,0,0.43403595591348315,0.4760079213551113,0.6339678149374705,0.5902850268379091,0.706010691703312,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --experiment-name deeplabv3plus_b2_fs20_seed42_test --checkpoint-path checkpoints/deeplabv3plus_b2_fs20_seed42.pth
2026-04-27T22:58:00Z,2026-04-27T22:58:00Z_7499,test.py,test,test,unet_uav_holdout_raw_rerun,UAV_Crack_Segmentation_Kaggle,,,,Unet,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,16,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/unet_ablate_aug_mild_360_fgcrop.pth,,,63,0.5,0,1.0,1.0,0,1.080269208030095,0.1284282829553362,0.22440913414198255,0.13299510143105947,0.8040352936774965,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name Unet --checkpoint-path checkpoints/unet_ablate_aug_mild_360_fgcrop.pth --batch-size 16 --img-size 360 --loss-name bce_dice --experiment-name unet_uav_holdout_raw_rerun
2026-04-27T23:02:18Z,2026-04-27T23:02:18Z_8392,test.py,test,test,segformer_uav_holdout_raw_rerun,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_plain_360.pth,,,63,0.5,0,1.0,1.0,0,0.9582920736736722,0.1442013288301135,0.247641549696998,0.1495425384196024,0.7727282340564425,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_plain_360.pth --batch-size 8 --img-size 360 --loss-name bce_dice --experiment-name segformer_uav_holdout_raw_rerun
2026-04-27T23:02:27Z,2026-04-27T23:02:27Z_8573,test.py,test,test,segformer_uav_holdout_deploy_rerun,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_plain_360.pth,,,63,0.9,20,0.85,1.0,0,0.9582920736736722,0.178377974601019,0.2899922633927966,0.20986792634403895,0.5080653107355512,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_plain_360.pth --batch-size 8 --img-size 360 --loss-name bce_dice --eval-threshold 0.9 --postprocess-min-area 20 --postprocess-max-fill-ratio 0.85 --experiment-name segformer_uav_holdout_deploy_rerun
2026-04-28T00:15:51Z,2026-04-28T00:15:51Z_21881,train.py,val_best,val,segformer_b1_tsbank_uavval,CRACK500,train,UAV_Crack_Segmentation_Kaggle,val,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,30,0.0001,0,,baseline,0.0,0.55,1.0,generated/uav_hard_negatives_segformer_b2_train_thr080_ts,train,2,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b1_tsbank.pth,,5,63,0.5,0,1.0,1.0,0,0.6068412150655474,0.3567867510848575,0.5027366365705218,0.5499364383636959,0.5235970446041652,train.py --dataset-root CRACK500 --val-dataset-root UAV_Crack_Segmentation_Kaggle --val-split val --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b1_tsbank.pth --batch-size 8 --img-size 360 --epochs 30 --lr 1e-4 --augmentation-profile baseline --aux-negative-root generated/uav_hard_negatives_segformer_b2_train_thr080_ts --aux-negative-split train --aux-negative-repeat 2 --experiment-name segformer_b1_tsbank_uavval
2026-04-28T00:23:37Z,2026-04-28T00:23:37Z_24403,train.py,val_best,val,deeplabv3plus_b1_tsbank_uavval,CRACK500,train,UAV_Crack_Segmentation_Kaggle,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,30,0.0001,0,,baseline,0.0,0.55,1.0,generated/uav_hard_negatives_deeplabv3plus_plain_360_train_thr080_ts,train,2,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_tsbank.pth,,11,63,0.5,0,1.0,1.0,0,0.6418027125653767,0.3148624581388301,0.4511737274745154,0.5671578125348167,0.492844514770522,train.py --dataset-root CRACK500 --val-dataset-root UAV_Crack_Segmentation_Kaggle --val-split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --checkpoint-path checkpoints/deeplabv3plus_b1_tsbank.pth --batch-size 8 --img-size 360 --epochs 30 --lr 1e-4 --augmentation-profile baseline --aux-negative-root generated/uav_hard_negatives_deeplabv3plus_plain_360_train_thr080_ts --aux-negative-split train --aux-negative-repeat 2 --experiment-name deeplabv3plus_b1_tsbank_uavval
2026-04-28T01:30:47Z,2026-04-28T01:30:47Z_42636,train.py,val_best,val,deeplabv3plus_b1_tsbank_thr080_mean082,CRACK500,train,UAV_Crack_Segmentation_Kaggle,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,30,0.0001,0,,baseline,0.0,0.55,1.0,tmp/ts_mining_sweep/deeplabv3plus_plain_360/thr080_mean082,train,2,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_tsbank_thr080_mean082.pth,,5,63,0.5,0,1.0,1.0,0,0.7274920997165498,0.24443387464871483,0.38032974231810796,0.405611721296159,0.44974010804342845,train.py --dataset-root CRACK500 --val-dataset-root UAV_Crack_Segmentation_Kaggle --val-split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --checkpoint-path checkpoints/deeplabv3plus_b1_tsbank_thr080_mean082.pth --batch-size 8 --img-size 360 --epochs 30 --lr 1e-4 --augmentation-profile baseline --aux-negative-root tmp/ts_mining_sweep/deeplabv3plus_plain_360/thr080_mean082 --aux-negative-split train --aux-negative-repeat 2 --experiment-name deeplabv3plus_b1_tsbank_thr080_mean082
2026-04-28T01:55:51Z,2026-04-28T01:55:51Z_46312,train.py,val_best,val,segformer_b2_b1_tsbank_thr080_mean082,CRACK500,train,UAV_Crack_Segmentation_Kaggle,val,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,30,0.0001,0,,baseline,0.0,0.55,1.0,tmp/ts_mining_sweep/segformer_b2_plain_360/thr080_mean082,train,2,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b1_tsbank_thr080_mean082.pth,,10,63,0.5,0,1.0,1.0,0,0.5772020230217586,0.36933623987530906,0.5227146016226875,0.49957347483862014,0.6096188549011473,train.py --dataset-root CRACK500 --val-dataset-root UAV_Crack_Segmentation_Kaggle --val-split val --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b1_tsbank_thr080_mean082.pth --batch-size 8 --img-size 360 --epochs 30 --lr 1e-4 --augmentation-profile baseline --aux-negative-root tmp/ts_mining_sweep/segformer_b2_plain_360/thr080_mean082 --aux-negative-split train --aux-negative-repeat 2 --experiment-name segformer_b2_b1_tsbank_thr080_mean082
2026-04-28T03:16:39Z,2026-04-28T03:16:39Z_63056,train.py,val_best,val,deeplabv3plus_b1_tsbank_thr080_mean080,CRACK500,train,UAV_Crack_Segmentation_Kaggle,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,30,0.0001,0,,baseline,0.0,0.55,1.0,tmp/ts_mining_sweep/deeplabv3plus_plain_360/thr080_mean080,train,2,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_tsbank_thr080_mean080.pth,,13,63,0.5,0,1.0,1.0,0,0.647253397911314,0.30675703949398464,0.45444211221876596,0.4439028643426441,0.5217974214326768,train.py --dataset-root CRACK500 --val-dataset-root UAV_Crack_Segmentation_Kaggle --val-split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --checkpoint-path checkpoints/deeplabv3plus_b1_tsbank_thr080_mean080.pth --batch-size 8 --img-size 360 --epochs 30 --lr 1e-4 --augmentation-profile baseline --aux-negative-root tmp/ts_mining_sweep/deeplabv3plus_plain_360/thr080_mean080 --aux-negative-split train --aux-negative-repeat 2 --experiment-name deeplabv3plus_b1_tsbank_thr080_mean080
2026-04-28T03:50:31Z,2026-04-28T03:50:31Z_69059,train.py,val_best,val,segformer_b2_b1_tsbank_thr075_mean080,CRACK500,train,UAV_Crack_Segmentation_Kaggle,val,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,30,0.0001,0,,baseline,0.0,0.55,1.0,tmp/ts_mining_sweep/segformer_b2_plain_360/thr075_mean080,train,2,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b1_tsbank_thr075_mean080.pth,,10,63,0.5,0,1.0,1.0,0,0.7606641839420984,0.2557948924719341,0.37822196833671085,0.3279967608432921,0.6191311923284379,train.py --dataset-root CRACK500 --val-dataset-root UAV_Crack_Segmentation_Kaggle --val-split val --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b1_tsbank_thr075_mean080.pth --batch-size 8 --img-size 360 --epochs 30 --lr 1e-4 --augmentation-profile baseline --aux-negative-root tmp/ts_mining_sweep/segformer_b2_plain_360/thr075_mean080 --aux-negative-split train --aux-negative-repeat 2 --experiment-name segformer_b2_b1_tsbank_thr075_mean080
2026-05-02T21:50:21Z,2026-05-02T21:50:21Z_221780,train.py,val_best,val,deeplabv3plus_b1_tsbank_curated_hfpa_uavval,CRACK500,train,UAV_Crack_Segmentation_Kaggle,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,30,0.0001,0,,baseline,0.0,0.55,1.0,generated/curated_banks/uav_hard_negatives_deeplabv3plus_plain_360_train_thr080_ts__hard_fp_ambiguous,train,4,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_tsbank_curated_hfpa.pth,,9,63,0.5,0,1.0,1.0,0,0.674482732538193,0.29204975756217705,0.43012439449458034,0.5726893038030655,0.47899124926820774,train.py --dataset-root CRACK500 --val-dataset-root UAV_Crack_Segmentation_Kaggle --val-split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --checkpoint-path checkpoints/deeplabv3plus_b1_tsbank_curated_hfpa.pth --batch-size 8 --img-size 360 --epochs 30 --lr 1e-4 --augmentation-profile baseline --aux-negative-root generated/curated_banks/uav_hard_negatives_deeplabv3plus_plain_360_train_thr080_ts__hard_fp_ambiguous --aux-negative-split train --aux-negative-repeat 4 --experiment-name deeplabv3plus_b1_tsbank_curated_hfpa_uavval
2026-05-02T22:25:35Z,2026-05-02T22:25:35Z_228360,train.py,val_best,val,deeplabv3plus_b1_tsbank_curated_hfpa_pat10_uavval,CRACK500,train,UAV_Crack_Segmentation_Kaggle,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,40,0.0001,0,,baseline,0.0,0.55,1.0,generated/curated_banks/uav_hard_negatives_deeplabv3plus_plain_360_train_thr080_ts__hard_fp_ambiguous,train,4,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_tsbank_curated_hfpa_pat10.pth,,10,63,0.5,0,1.0,1.0,0,0.6536595859224834,0.29211878918466117,0.4293561435881115,0.597192162559146,0.40160612974848064,train.py --dataset-root CRACK500 --val-dataset-root UAV_Crack_Segmentation_Kaggle --val-split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --checkpoint-path checkpoints/deeplabv3plus_b1_tsbank_curated_hfpa_pat10.pth --batch-size 8 --img-size 360 --epochs 40 --lr 1e-4 --augmentation-profile baseline --aux-negative-root generated/curated_banks/uav_hard_negatives_deeplabv3plus_plain_360_train_thr080_ts__hard_fp_ambiguous --aux-negative-split train --aux-negative-repeat 4 --early-stopping-patience 10 --experiment-name deeplabv3plus_b1_tsbank_curated_hfpa_pat10_uavval
2026-05-02T23:19:19Z,2026-05-02T23:19:19Z_238637,train.py,val_best,val,deeplabv3plus_b1_tsbank_curated_hardfp_uavval,CRACK500,train,UAV_Crack_Segmentation_Kaggle,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,40,0.0001,0,,baseline,0.0,0.55,1.0,generated/curated_banks/uav_hard_negatives_deeplabv3plus_plain_360_train_thr080_ts__hard_fp,train,5,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_tsbank_curated_hardfp.pth,,10,63,0.5,0,1.0,1.0,0,0.6327657273837498,0.3099145875090644,0.4567392288692414,0.567677514893668,0.4569929937521617,train.py --dataset-root CRACK500 --val-dataset-root UAV_Crack_Segmentation_Kaggle --val-split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --checkpoint-path checkpoints/deeplabv3plus_b1_tsbank_curated_hardfp.pth --batch-size 8 --img-size 360 --epochs 40 --lr 1e-4 --augmentation-profile baseline --aux-negative-root generated/curated_banks/uav_hard_negatives_deeplabv3plus_plain_360_train_thr080_ts__hard_fp --aux-negative-split train --aux-negative-repeat 5 --early-stopping-patience 10 --experiment-name deeplabv3plus_b1_tsbank_curated_hardfp_uavval
2026-05-03T00:34:06Z,2026-05-03T00:34:06Z_253843,test.py,test,val,deeplabv3plus_b1_tsbank_curated_hardfp_val_thr040,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_tsbank_curated_hardfp.pth,,,63,0.4,0,1.0,1.0,0,0.6327657273837498,0.31216323375701904,0.4604900006263975,0.5339775842333597,0.4892864425977071,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --checkpoint-path checkpoints/deeplabv3plus_b1_tsbank_curated_hardfp.pth --batch-size 8 --img-size 360 --eval-threshold 0.40 --experiment-name deeplabv3plus_b1_tsbank_curated_hardfp_val_thr040
2026-05-03T01:01:59Z,2026-05-03T01:01:59Z_259112,test.py,test,val,deeplabv3plus_b1_tsbank_curated_hardfp_val_thr045,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_tsbank_curated_hardfp.pth,,,63,0.45,0,1.0,1.0,0,0.6327657273837498,0.3113541305065155,0.45888995935046484,0.5517913509928991,0.4729654746396201,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --checkpoint-path checkpoints/deeplabv3plus_b1_tsbank_curated_hardfp.pth --batch-size 8 --img-size 360 --eval-threshold 0.45 --experiment-name deeplabv3plus_b1_tsbank_curated_hardfp_val_thr045
